_id;cst_id;cst_first_name;cst_last_name;cst_birth_day;cst_email;cst_address;cst_gender;cst_country;cst_reviews;pro_id;pro_name;pro_brand;pro_category;pro_sub_category;pro_unit_price;pro_quantity;pro_total;or_id;or_status;or_payment_method;or_purchase_date;or_shipping_date;or_delivery_date
ASTT-13336-42;user-4115;  Theodore ;   Garcia  ;1994-09-25;theodore.garcia93@org.com;Michigan Avenue 23 ave, Houston 96708 st Texas;MALE;usa;3;PRO_6692-IR53;ThinkPad E14 Intel i7;lenovo;Laptops;Notebooks;106.381;;1063.81;TXN-52097-RU;shipped;debit_card;2024-09-21;2024-09-26;2024-09-29
ASTT_58371-0;cst/8863;   Mateo  ;   González   ;2003-12-06;mateo_gonzalez20@mail.com;Avenida Constitución 12 th, Puebla 30043 st Jalisco;mAle;Méjico;4;PRO/8151-UI55;"IdeaPad Slim 3 15"" AMD";Lenobo;Laptops;Notebooks;;5.0;1089.525;TXN_94042-RR;pending;credit_card;2019-03-26;2019-04-03;2019-04-11
ASTT_66116_52;user_4838; José  ; Chaves ;2002-10-13;jose_chaves52@hotmail.com;Paseo de los Turistas 14 AA, San Carlos 4000 st Limon;MALE;CostaRica;4;PRO-5040-RO87;"XPS 13"" Intel i7 16GB";del;Laptops;Notebooks;$313.2049;8.0;$2505.6392;TXN-62131-IU;shipped;credit_card;2023-03-20;2023-03-28;2023-04-05
ASTT-42630_56;cst/1820; Manuel   ;   Reyes  ;1981-11-16;manuelreyes79@outlook.com;Avenida Winston Churchill 11 AA, Baní 5386 st La Vega;Male;R. Dominicana;2;PRO_3361-ZI25;"Laptop Gamer 15"" 144Hz DDR5";Asuss;Laptops;Gaming Laptops;$1213.463;;2426.926;TXN-21887-IT;pending;credit_card;2020-10-26;2020-10-26;2020-10-28
ASTT_70409_13;user_2905;Carlos ;Mora ;2005-11-26;carlosmora73@yahoo.com;Paseo de los Turistas 33 zt, Escazú 48922 st Alajuela;Masc;CR;3;PRO/856-RU51;GeForce RTX 4070 Ti TUF;asssus;Computers;Components;$1318.6013;6.0;$7911.6078;TXN-84470-TT;delivered;paypal;2020-05-07;2020-05-07;2020-05-09
ASTT_48198-53;customer-7821; María José ;  González ;2002-09-14;maria josegonzalez63@org.com;Paseo de la Reforma 35 ave, Tijuana 41439 st Chihuahua;f;mX;2;PRO_1586-UO65;SoundLink Flex Bluetooth Speaker;Bose;Audio;Headsets & Speakers;$1862.4653;2.0;3724.9306;TXN-10737-OT;delivered;bank_transfer;2021-07-05;2021-07-11;2021-07-22
ASTT-93814_80;customer/5181;   Miriam ;Martínez   ;1995-11-07;miriammartinez33@ormail.com;Bulevar del Norte 11 th, San Pedro Sula 13494 st Copan;Fem;HN;2;PRO-5947-ZU2;"Gaming Laptop 17"" Ryzen 9 RTX 4080";MSI;Laptops;Gaming Laptops;;9.0;3695.4549;TXN-78472-RA;shipped;crypto;2019-04-28;2019-04-28;2019-04-30
ASTT_98391_20;cst/5275;   Luis;   Hernández  ;1991-12-05;luishernandez35@icloud.com;Calle Arce 19 th, Antiguo Cuscatlán 63292 st La Libertad;masculino;SLV;5;PRO-5354-TT16;MSI Katana 15 RTX 4050;MSI;Laptops;Gaming Laptops;;8.0;12794.1872;TXN/28895-AA;shipped;debit_card;2026-04-11;2026-04-19;2026-04-26
ASTT-51249_56;cst-4425;  Fander ;   Castillo   ;2002-09-24;fander.castillo53@mail.com;Avenida Amazonas 16 zt, Durán 57404 st Manabi;MALE;eCuador;3;PRO/6528-TA22;ThinkPad E14 Intel i7;lenovo;Laptops;Notebooks;;9.0;989.5122;TXN_94747-II;shipped;paypal;2024-02-22;2024-02-22;2024-02-24
ASTT_73577_10;user_5631;Mariana  ;  Rojas;1986-07-29;mariana.rojas0@hotmail.com;Avenida 3 10 AA, Heredia 11811 st Limon;f;costa rica;2;PRO/3778-AA93;"MacBook Air 13"" M2 8GB";aple;Laptops;Notebooks;163.8435;;$491.5305;TXN/32930-RR;shipped;credit_card;2019-09-22;2019-09-22;2019-09-24
ASTT-59226-88;customer_8129; Luis  ;   García;1985-07-13;luis.garcia34@gmail.com;Calle Chiltiupán 37 th, Antiguo Cuscatlán 6590 st Cuscatlan;Masc;salvador;4;PRO_4070-IT5;Mechanical Keyboard K70 RGB;corsair;Peripherals;Input Devices;;7.0;12547.8787;TXN_73057-TI;shipped;credit_card;2023-03-01;2023-03-01;2023-03-03
ASTT_17997_12;user_9623; Beatriz  ;Pereira  ;1984-05-07;beatrizpereira96@gmail.com;Avenida Paulista 35 zt, São Paulo 50125 st Parana;FEMALE;brasil;0;PRO-1200-TA86;"Monitor 29"" UltraWide HDR";lg;Computers;Monitors;$1605.0087;;$4815.0261;TXN/81190-ZT;delivered;bank_transfer;2024-03-03;2024-03-08;2024-03-13
ASTT-70077_70;user/4644;  Valeria;  Rodríguez  ;1986-11-04;valeriarodriguez65@gmail.com;Calle 50 30 ave, David 88503 st Bocas del Toro;FEMALE;pA;4;PRO-4704-UR96;"Monitor Smart M7 43"" 4K";Samsum;Computers;Monitors;;6.0;6180.8298;TXN-26167-OU;shipped;crypto;2019-07-21;2019-07-29;2019-08-08
ASTT_83525_70;user_4756;Elena   ; González  ;1980-01-13;elenagonzalez32@yahoo.com;Bulevar de Rohrmoser 35 ave, San José 56547 st Limon;femenino;costa rica;1;PRO-5641-RA34;"Monitor Curved 27"" Odyssey G3";samsung;Computers;Monitors;1412.1981;7.0;$9885.3867;TXN/44558-RT;delivered;paypal;2021-04-08;2021-04-08;2021-04-10
ASTT_20048-60;customer/5181;   Miriam ;Martínez   ;1995-11-07;miriammartinez33@ormail.com;Bulevar del Norte 11 th, San Pedro Sula 13494 st Copan;Fem;HN;2;PRO/9098-TZ22;"Blade 14"" Gaming Ryzen 9";Razer;Laptops;Gaming Laptops;$539.9352;3.0;1619.8056;TXN/60718-IR;pending;bank_transfer;2020-06-26;2020-06-30;2020-07-03
ASTT_47895-56;customer/5203;Carlos   ;Rivera;1980-05-20;carlos_rivera98@outlook.com;Avenida Roosevelt 21 ave, Apopa 28030 st San Miguel;Masc;eL salvador;1;PRO_5726-TU86;Virtuoso RGB Wireless SE;cursair;Audio;Headsets & Speakers;$1646.6118;10.0;16466.118;TXN-63509-ZA;delivered;credit_card;2020-06-29;2020-06-29;2020-07-01
ASTT_48525_11;user/8633;   Diego ;   Sánchez   ;1986-02-01;diego_sanchez32@gmail.com;Calle Larga 8 AA, Manta 54046 st Pichincha;mAle;eCuador;1;PRO_2473-AR33;Motherboard TUF Gaming B650;ASUS;Computers;Components;;5.0;3587.067;TXN/89970-OT;processing;bank_transfer;2018-11-13;2018-11-13;2018-11-15
ASTT-68312_13;user_6516;Ramón  ;  Cardozo  ;1990-09-11;ramoncardozo34@org.com;Calle Estrella 20 th, Ciudad del Este 86492 st Itapua;masculino;PY;3;PRO_4326-IT21;QuietComfort Wireless Headset;bose;Audio;Headsets & Speakers;1379.5354;;11036.2832;TXN-97705-AA;delivered;credit_card;2025-10-12;2025-10-19;2025-10-29
ASTT-32002_43;user_6168;Juan  ;  Rodríguez;1991-08-08;juan.rodriguez18@hotmail.com;Calle Rubén Darío 29 AA, Santa Ana 93769 st San Miguel;M;El Salvador;3;PRO_9678-RI82;Gaming Headset HS55 Stereo;corsair;Audio;Headsets & Speakers;$635.6283;9.0;$5720.6547;TXN_73338-AA;delivered;credit_card;2019-03-03;2019-03-03;2019-03-04
ASTT-36237-10;user-9452; José  ;  Ramírez;2001-03-25;jose.ramirez85@outlook.com;Avenida Francisco de Miranda 10 zt, Barcelona 92567 st Aragua;MALE;VE;5;PRO/7072-AR87;"Laptop Gamer 15"" 144Hz DDR5";Asuss;Laptops;Gaming Laptops;1153.0784;;$11530.784;TXN-42209-OA;shipped;crypto;2022-05-28;2022-06-03;2022-06-15
ASTT-11669_60;user_1003;   James   ;Davis;2006-04-14;james_davis86@org.com;Broadway 24 ave, San Jose 5174 st North Carolina;mAle;US;4;PRO/5928-RU85;Mechanical Keyboard RGB G413;Logitech;Peripherals;Input Devices;$796.9435;;$1593.887;TXN/32289-IU;pending;crypto;2026-08-15;2026-08-18;2026-08-21
ASTT-47197_36;customer/1030;   Carlos  ; Castillo ;1989-11-17;carlos.castillo31@protonmail.com;Paseo Esteban Huertas 37 zt, Santiago 60082 st Panama Oeste;m;PA;1;PRO_5285-RZ87;Motherboard Z790 AORUS Elite;gigabyte;Computers;Components;;1.0;1397.9141;TXN/20697-AU;delivered;credit_card;2020-12-05;2020-12-05;2020-12-07
ASTT_35621_4;customer_7096; Blanca   ;  Cardozo   ;1992-06-24;blanca.cardozo7@outlook.com;Avenida Mariscal López 0 ave, Ciudad del Este 29432 st Itapua;F;Paragay;3;PRO-7736-OO15;Wireless Headset Void RGB Elite;corsair;Audio;Headsets & Speakers;;2.0;2188.819;TXN_62730-RI;delivered;bank_transfer;2020-01-19;2020-01-19;2020-01-20
ASTT_98281_25;customer/9549;Elena ;   González ;1982-08-23;elena.gonzalez14@ormail.com;Avenida Central 27 zt, Limón 52528 st Cartago;femenino;CRI;3;PRO-6943-ZA82;"Laptop 15"" Enterprise Edition";DELL;Laptops;Notebooks;;4.0;2960.2892;TXN-22978-RU;delivered;credit_card;2023-01-04;2023-01-08;2023-01-12
ASTT_84317_71;cst/5372;  Yariela  ;  González  ;1982-01-05;yariela_gonzalez83@mail.com;Avenida Central 11 ave, San Miguelito 10870 st Panama Oeste;F;panama;2;PRO_9289-RZ55;"Monitor 24"" FHD 75Hz";Samsong;Computers;Monitors;1613.9373;6.0;9683.6238;TXN_36213-RR;delivered;debit_card;2025-05-20;2025-05-23;2025-05-27
ASTT-59350-73;cst-7437;Lucía  ;  López  ;2001-05-20;lucia.lopez98@hotmail.com;Calle de la Amargura 2 zt, Limón 15243 st Guanacaste;f;CR;1;PRO_7955-ZO13;In-Ear Wireless Earbuds Wave;JBL;Audio;Headsets & Speakers;;4.0;4824.1224;TXN/14499-OI;delivered;debit_card;2019-09-27;2019-10-03;2019-10-15
ASTT-86309_41;cst/4358; Sinthia  ;González   ;1994-02-01;sinthia_gonzalez95@mail.com;Calle 14 de Mayo 31 ave, Fernando de la Mora 20179 st San Pedro;Fem;paraguay;5;PRO/9679-RO22;"Monitor Gaming 32"" Odyssey G7";Samsum;Computers;Monitors;;2.0;1518.5238;TXN_71390-AI;processing;paypal;2023-12-21;2023-12-24;2023-12-29
ASTT-98504-40;customer/6424;Juan  ;   Rosario ;2005-07-13;juan_rosario70@mail.com;Avenida Sarasota 10 zt, San Pedro de Macorís 72400 st La Vega;mAle;Rep Dominicana;0;PRO-2876-AA90;Keyboard K530 Pro Wireless;Redragon;Peripherals;Input Devices;1888.2658;;11329.5948;TXN_53422-OA;pending;credit_card;2021-08-27;2021-08-27;2021-08-29
ASTT_34482-40;cst_6312;  Lara   ;Rodrigues;1990-03-11;lara.rodrigues57@protonmail.com;Avenida Copacabana 13 ave, São Paulo 76653 st Parana;F;bR;4;PRO/6058-TI52;"Ultrabook 14"" Carbon x1";Lenobo;Laptops;Notebooks;298.8555;;1195.422;TXN-14202-UO;pending;crypto;2023-04-29;2023-05-02;2023-05-06
ASTT-20889_18;cst_5826;  José  ;   Rodríguez   ;2001-12-10;jose.rodriguez57@ormail.com;Calle Fortaleza 38 AA, Arecibo 55996 st Carolina;M;pUerto rico;1;PRO_3280-TU70;Radeon RX 7600 Gaming OC;GigaByte;Computers;Components;$1848.0305;;12936.2135;TXN/93452-ZO;pending;paypal;2021-12-16;2021-12-16;2021-12-17
ASTT-52187-65;customer_6010;Felipe ;García   ;2001-05-04;felipegarcia7@gmail.com;Avenida Oriental 36 th, Bucaramanga 83563 st Tolima;masculino;Colonbia;1;PRO_5004-UU49;GeForce RTX 4070 Ti TUF;Asuss;Computers;Components;$1046.6942;2.0;2093.3884;TXN/62962-RZ;shipped;paypal;2020-07-10;2020-07-10;2020-07-12
ASTT_33284_29;cst_1832;  José  ;Cruz ;2000-03-03;jose.cruz55@org.com;Paseo de la Reforma 17 th, Mérida 38065 st Baja California;MALE;MX;0;PRO_2642-TZ87;TUF Gaming A15 Ryzen 7;ASUS;Laptops;Gaming Laptops;$1070.749;1.0;1070.749;TXN_17905-TR;shipped;debit_card;2026-09-28;2026-10-05;2026-10-17
ASTT-10283_63;customer-3518; Luis  ;Blanco   ;1996-06-29;luis_blanco18@mail.com;Avenida Bolívar 19 ave, Barquisimeto 27000 st Aragua;Masc;vEnezuela;0;PRO/4125-ZO39;Gaming Headset HS55 Stereo;Corsair;Audio;Headsets & Speakers;;10.0;16036.461;TXN-11173-RT;shipped;bank_transfer;2026-11-19;2026-11-27;2026-12-05
ASTT-87561_21;user_5822; José  ;Sánchez   ;2006-11-18;jose.sanchez86@protonmail.com;Avenida 9 de Octubre 9 AA, Portoviejo 34665 st El Oro;Male;eCuador;0;PRO_1627-OI34;"Laptop Gamer 15"" 144Hz DDR5";asus;Laptops;Gaming Laptops;$947.8212;7.0;$6634.7484;TXN-67424-IU;pending;crypto;2018-08-04;2018-08-12;2018-08-22
ASTT-26602_99;user-1410;   Benjamin   ; Davis   ;2004-11-05;benjamin_davis36@yahoo.com;Fifth Avenue 35 zt, Houston 66447 st Pennsylvania;m;USA;3;PRO_4246-ZU5;JBL Quantum 100 Wired Headset;Jbl;Audio;Headsets & Speakers;$641.6941;;$5133.5528;TXN_85000-AT;shipped;credit_card;2025-03-29;2025-04-06;2025-04-14
ASTT_49347-63;customer/6291;  Carlos; Cevallos ;1984-07-05;carloscevallos31@hotmail.com;Calle Sucre 15 zt, Manta 82454 st El Oro;Masc;Ecudador;3;PRO_7074-ZZ12;Mechanical Keyboard RGB G413;Logitec;Peripherals;Input Devices;1080.432;;2160.864;TXN/65967-UI;shipped;bank_transfer;2023-07-16;2023-07-22;2023-07-31
ASTT_25249-62;user-6221;Lara;  Santos ;1995-12-12;lara.santos75@protonmail.com;Rua das Flores 2 AA, São Paulo 46644 st Amazonas;f;BraZil;1;PRO-6805-IZ13;Processor Ryzen 5 8600g;AMD;Computers;Components;1926.8039;7.0;$13487.6273;TXN-52490-UO;processing;crypto;2020-07-07;2020-07-14;2020-07-23
ASTT-24070_30;user-7296;   Juan   ;  López   ;1993-12-01;juanlopez3@icloud.com;Avenida Boggiani 18 th, Luque 81699 st Amambay;masculino;Paragay;5;PRO-5901-IO46;"XPS 13"" Intel i7 16GB";dell;Laptops;Notebooks;$1312.3507;5.0;6561.7535;TXN/64896-TI;delivered;paypal;2026-11-23;2026-12-01;2026-12-08
ASTT_16463_14;cst_1481;David ;Martínez;1981-07-09;david.martinez65@protonmail.com;Avenida Circunvalación 3 ave, Siguatepeque 39727 st Copan;Masc;Hondura;2;PRO-183-TO28;Processor Ryzen 5 5600X;AMD;Computers;Components;;2.0;1840.186;TXN_73057-TI;shipped;credit_card;2023-03-01;2023-03-01;2023-03-03
ASTT_86488_56;customer/4334; Yadier   ;Martínez   ;1996-07-16;yadier_martinez35@org.com;Avenida Franklin Delano Roosevelt 30 zt, Bayamón 28285 st Toa Baja;Masc;Puertorico;1;PRO/2706-ZZ99;"Gaming Laptop 15.6"" RTX 4060";asssus;Laptops;Gaming Laptops;;1.0;1323.3036;TXN-92993-UU;shipped;bank_transfer;2026-11-16;2026-11-20;2026-11-23
ASTT-79250_44;user-5826;Carlos;Rivera  ;1984-12-28;carlos.rivera47@yahoo.com;Avenida Franklin Delano Roosevelt 33 AA, Toa Baja 30008 st Toa Baja;MALE;Pto Rico;3;PRO_627-ZU88;Yoga Book 9i Dual Screen;Lenovo;Laptops;Notebooks;$1938.8156;10.0;19388.156;TXN_11918-RT;processing;debit_card;2019-01-01;2019-01-06;2019-01-09
ASTT_43223-15;user_339; Mia ; Williams   ;2008-01-04;mia_williams84@gmail.com;Ocean Drive 7 th, Chicago 6133 st North Carolina;female;USA;1;PRO_218-ZZ66;JBL Charge 5 Speaker;jbl;Audio;Headsets & Speakers;;9.0;6040.3563;TXN/65722-ZA;delivered;debit_card;2021-10-29;2021-10-29;2021-10-30
ASTT_79793-26;customer_4482; Fátima;Gómez   ;1983-01-13;fatimagomez71@hotmail.com;Avenida Aviadores del Chaco 22 ave, San Lorenzo 34128 st Amambay;f;PY;0;PRO_9289-RZ55;"Monitor 24"" FHD 75Hz";Samsong;Computers;Monitors;1613.9373;6.0;9683.6238;TXN/92511-TA;processing;crypto;2019-10-19;2019-10-25;2019-11-01
ASTT_59129_68;customer/277; Lucas   ;   Pérez ;2001-12-06;lucas_perez2@ormail.com;Calle Mitre 9 th, Buenos Aires 81730 st Corrientes;m;Argentinna;1;PRO_5135-II59;Wireless Keyboard K57;cursair;Peripherals;Input Devices;;9.0;7946.892;TXN-30504-IZ;shipped;bank_transfer;2026-05-30;2026-05-30;2026-06-01
ASTT-33541_75;cst/7737;Juan  ; García;2005-02-09;juan.garcia15@icloud.com;Avenida Circunvalación 16 ave, Tegucigalpa 1036 st Atlantida;m;hN;0;PRO_2642-TZ87;TUF Gaming A15 Ryzen 7;ASUS;Laptops;Gaming Laptops;$1070.749;1.0;1070.749;TXN-31122-TI;processing;bank_transfer;2024-05-27;2024-05-27;2024-05-29
ASTT-88627_7;user-540;Gabriela  ; García   ;1985-09-03;gabrielagarcia32@gmail.com;Calle Chiltiupán 3 th, San Salvador 46154 st Sonsonate;F;SLV;4;PRO/5976-OO81;"Swift Go 14"" OLED";Acser;Laptops;Notebooks;1588.7893;9.0;14299.1037;TXN_38508-RU;delivered;paypal;2026-03-13;2026-03-18;2026-03-22
ASTT-20418_24;user/1966; Carlos  ;  López   ;1985-07-17;carlos.lopez37@protonmail.com;Avenida República 35 th, Durán 62852 st Esmeraldas;MALE;ECU;4;PRO/5976-OO81;"Swift Go 14"" OLED";Acser;Laptops;Notebooks;1588.7893;9.0;14299.1037;TXN/88122-II;processing;crypto;2022-01-04;2022-01-08;2022-01-12
ASTT_60998_22;customer/1517; Camila   ;  Pérez;2008-03-31;camila_perez34@outlook.com;Avenida Ashford 39 zt, Mayagüez 93011 st Caguas;F;Puertorico;2;PRO_6935-UU21;Gaming Headset HS55 Stereo;corsair;Audio;Headsets & Speakers;;5.0;3569.639;TXN/55991-TZ;shipped;credit_card;2021-11-22;2021-11-26;2021-11-29
ASTT_75035_16;cst_9001; Yusleidy ;  Rodrésiguez   ;2004-03-22;yusleidyrodresiguez77@org.com;Avenida Las Delicias 11 ave, Maracay 94328 st Monagas;Fem;venezual;4;PRO/2706-ZZ99;"Gaming Laptop 15.6"" RTX 4060";asssus;Laptops;Gaming Laptops;;1.0;1323.3036;TXN/13787-IT;processing;crypto;2020-06-01;2020-06-01;2020-06-03
ASTT_55978-0;customer_3459;   Regina; Rodríguez  ;1993-06-02;reginarodriguez81@org.com;Avenida Juárez 16 th, León 50496 st Baja California;F;MEX;5;PRO_6692-IR53;ThinkPad E14 Intel i7;lenovo;Laptops;Notebooks;106.381;;1063.81;TXN-22978-RU;delivered;credit_card;2023-01-04;2023-01-08;2023-01-12
ASTT_35955_87;cst-8921;   Santiago;   Rodríguez   ;1983-12-17;santiagorodriguez27@org.com;Calle 60 0 th, León 64698 st San Luis Potosi;Masc;Mexico;0;PRO_8567-II59;"Swift Go 14"" OLED";acer;Laptops;Notebooks;1083.0501;;$7581.3507;TXN_33118-TR;pending;credit_card;2020-06-28;2020-07-01;2020-07-06
ASTT_71105_20;customer_7096; Blanca   ;  Cardozo   ;1992-06-24;blanca.cardozo7@outlook.com;Avenida Mariscal López 0 ave, Ciudad del Este 29432 st Itapua;F;Paragay;3;PRO_9183-OI26;"Monitor 27"" Designer PD2700Q";BenQ;Computers;Monitors;;10.0;2662.605;TXN_81579-TZ;processing;paypal;2020-07-19;2020-07-26;2020-08-04
ASTT_82582_45;cst/8518;Sebastian  ; Santiago ;1994-02-24;sebastian.santiago75@hotmail.com;Calle Fortaleza 34 AA, Ponce 96221 st San Juan;Masc;puerto rico;4;PRO-4330-UA21;"Aspire 5 15.6"" Core i5";Acer;Laptops;Notebooks;;3.0;3860.1606;TXN/36860-IO;delivered;crypto;2020-08-06;2020-08-06;2020-08-08
ASTT_35740-47;customer-6910;Pedro; Gomes;2006-12-18;pedrogomes19@mail.com;Avenida Afonso Pena 28 AA, Manaus 71267 st Pernambuco;mAle;Brasil;3;PRO_5276-UZ82;Cloud Stinger 2 Core Headset;HyperX;Audio;Headsets & Speakers;;6.0;8765.1846;TXN/62282-TT;pending;credit_card;2022-12-06;2022-12-11;2022-12-16
ASTT_15212-38;user_8843;Juan ;  Pérez ;1987-09-12;juan_perez72@hotmail.com;Avenida Alemania 13 th, Rancagua 37159 st Araucania;M;CL;5;PRO-542-UO16;Mechanical Keyboard K552;redragon;Peripherals;Input Devices;1279.4649;;3838.3947;TXN_34589-AZ;shipped;bank_transfer;2022-04-26;2022-05-01;2022-05-04
ASTT_65345-26;customer/9756;Lucía   ; González;1984-05-19;lucia.gonzalez23@yahoo.com;Calle Central 39 AA, Puntarenas 2459 st Limon;Female;cR;1;PRO/7323-TA5;Virtuoso RGB Wireless SE;Corsair;Audio;Headsets & Speakers;322.1895;3.0;966.5685;TXN/60060-IO;processing;debit_card;2025-11-01;2025-11-09;2025-11-21
ASTT_65272-43;customer/5398; Esteban  ;   González;2006-11-03;esteban_gonzalez14@ormail.com;Bulevar de Rohrmoser 38 ave, Limón 57955 st Alajuela;m;CostaRica;0;PRO_6023-RU96;Gaming Mouse G502 Hero;logitech;Peripherals;Input Devices;1713.7082;;17137.082;TXN/58114-TU;shipped;debit_card;2026-04-20;2026-04-20;2026-04-21
ASTT_58099_92;customer_6203; Carlos   ; Hernández   ;1980-08-20;carlos.hernandez41@protonmail.com;Avenida Roosevelt 31 ave, Antiguo Cuscatlán 66337 st Sonsonate;Masc;eL salvador;5;PRO_6023-RU96;Gaming Mouse G502 Hero;logitech;Peripherals;Input Devices;1713.7082;;17137.082;TXN_39690-RZ;delivered;crypto;2020-09-20;2020-09-24;2020-09-29
ASTT_53962_24;customer-4793;   Fátima ;   Giménez;1990-02-28;fatima_gimenez21@mail.com;Calle 14 de Mayo 20 th, Luque 75559 st Amambay;F;PRY;0;PRO/9781-UU18;"Monitor 24"" Office FHD";L-G;Computers;Monitors;798.5709;5.0;3992.8545;TXN-19591-RR;shipped;credit_card;2021-07-12;2021-07-12;2021-07-14
ASTT-63239_38;customer_6130;   Rosa ;   Flores   ;1995-05-22;rosa_flores22@protonmail.com;Alameda Juan Pablo II 34 AA, Santa Tecla 35497 st Cuscatlan;F;salvador;3;PRO_4557-IA93;"Monitor Gaming 32"" Odyssey G7";Samsong;Computers;Monitors;;5.0;7629.853;TXN_15119-RR;delivered;crypto;2021-11-12;2021-11-20;2021-12-01
ASTT_24382_8;user/9618;Camila  ; Castillo ;1980-08-17;camila.castillo88@org.com;Avenida Malecón Simón Bolívar 23 ave, Ambato 1258 st El Oro;femenino;Ecuandor;2;PRO/5658-IR16;"MacBook Pro 14"" M3 Pro";apple;Laptops;Notebooks;314.3782;;2200.6474;TXN/62962-RZ;shipped;paypal;2020-07-10;2020-07-10;2020-07-12
ASTT_97465_43;user/4644;  Valeria;  Rodríguez  ;1986-11-04;valeriarodriguez65@gmail.com;Calle 50 30 ave, David 88503 st Bocas del Toro;FEMALE;pA;4;PRO-5934-ZA72;Cloud Stinger 2 Core Headset;Hyper X;Audio;Headsets & Speakers;;8.0;8344.8048;TXN-75529-OO;shipped;crypto;2018-08-01;2018-08-07;2018-08-17
ASTT_20319-15;user_3458;   Luis;   González  ;1987-07-12;luis.gonzalez56@mail.com;Calle El Colegio 24 ave, Ciudad Guayana 23297 st Anzoategui;masculino;VEN;2;PRO/5653-TO66;"Blade 16"" OLED RTX 4090";razer;Laptops;Gaming Laptops;741.5658;;5190.9606;TXN-42569-AO;pending;bank_transfer;2018-08-04;2018-08-04;2018-08-05
ASTT-82612_66;customer-9450;   María   ;  García   ;2003-09-13;maria_garcia63@protonmail.com;Paseo de Montejo 24 zt, Juárez 4297 st Queretaro;femenino;mExico;2;PRO_3032-OI3;"MacBook Pro 14"" M3 Pro";apple;Laptops;Notebooks;259.0797;;1554.4782;TXN_17905-TR;shipped;debit_card;2026-09-28;2026-10-05;2026-10-17
ASTT-13365_91;cst_8349;   Juan ;   García   ;1995-08-21;juan.garcia74@hotmail.com;Vía Argentina 40 AA, Colón 90857 st Panama Oeste;masculino;panamá;2;PRO_966-OU99;SoundLink Flex Bluetooth Speaker;bose;Audio;Headsets & Speakers;;1.0;730.2574;TXN-81540-ZA;pending;credit_card;2025-07-27;2025-08-01;2025-08-06
ASTT-48706_54;user_6199; Karla;  Hernández ;1986-03-15;karlahernandez46@hotmail.com;Bulevar del Norte 7 AA, Siguatepeque 23755 st Comayagua;FEMALE;hN;3;PRO-8670-UZ41;"Monitor Curved 27"" Odyssey G3";Samsum;Computers;Monitors;171.0384;10.0;1710.384;TXN_47059-UZ;shipped;crypto;2021-10-26;2021-11-02;2021-11-12
ASTT_21125-83;customer-7782; Carlos ;  Pérez;1989-02-25;carlos.perez9@gmail.com;Avenida Ashford 5 AA, Caguas 76985 st Toa Baja;MALE;Puertorico;4;PRO/725-UZ26;Wireless Headset Void RGB Elite;corsair;Audio;Headsets & Speakers;722.3086;1.0;$722.3086;TXN-11173-RT;shipped;bank_transfer;2026-11-19;2026-11-27;2026-12-05
ASTT_92097_97;user/5719;  Joaquín   ;Pérez;1981-10-28;joaquin_perez40@mail.com;Avenida Colón 3 AA, Mar del Plata 48163 st Tucuman;m;Arg;1;PRO/3643-AT94;Gaming Mouse Scimitar Elite;corsair;Peripherals;Input Devices;;4.0;2838.6368;TXN/64931-TZ;processing;bank_transfer;2025-11-28;2025-12-05;2025-12-12
ASTT_41097_33;user/3530;   Christian;Colón;1981-10-01;christian_colon33@gmail.com;Avenida Piñero 23 AA, Mayagüez 30459 st Caguas;M;Puerto Rico;3;PRO_6661-AA75;Keyboard and Mouse Combo MK270;Logitech;Peripherals;Input Devices;;7.0;6284.7834;TXN/46887-UU;delivered;paypal;2018-05-27;2018-06-02;2018-06-12
ASTT-44311-88;customer/9871;  Juan; Pérez;2001-06-03;juan_perez95@yahoo.com;Avenida Piñero 31 zt, Ponce 51357 st Ponce;MALE;Pto Rico;1;PRO/3643-AT94;Gaming Mouse Scimitar Elite;corsair;Peripherals;Input Devices;;4.0;2838.6368;TXN/97429-UU;pending;credit_card;2018-03-31;2018-04-03;2018-04-08
ASTT_25057_64;customer/6424;Juan  ;   Rosario ;2005-07-13;juan_rosario70@mail.com;Avenida Sarasota 10 zt, San Pedro de Macorís 72400 st La Vega;mAle;Rep Dominicana;0;PRO_8651-IR70;"Blade 16"" OLED RTX 4090";razer;Laptops;Gaming Laptops;;3.0;3514.6758;TXN_73338-AA;delivered;credit_card;2019-03-03;2019-03-03;2019-03-04
ASTT-20139_30;customer_5378; Rafael  ;Oliveira ;2003-12-06;rafael.oliveira62@gmail.com;Avenida Brigadeiro Faria Lima 39 AA, Salvador 70663 st Parana;Male;Brasil;3;PRO_3545-AZ86;"MacBook Air 13"" M2 8GB";Appel;Laptops;Notebooks;1139.2847;;$7974.9929;TXN/16227-RA;shipped;crypto;2020-06-29;2020-07-04;2020-07-08
ASTT-28312-25;user/3821; Chloe   ;Johnson ;1999-06-27;chloe.johnson79@mail.com;Grande Allée 33 th, Halifax 81566 st Alberta;F;cA;0;PRO_1905-ZZ50;"Blade 16"" OLED RTX 4090";Razer;Laptops;Gaming Laptops;;9.0;950.1741;TXN-79639-AI;shipped;paypal;2021-10-09;2021-10-13;2021-10-18
